product_id,product_name,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,total_sales,avg_sales_per_month,success,category_Clothing,category_Electronics,category_Health,category_Home & Kitchen,category_Sports,category_Toys
501,Toy Robot,0.7120240720869646,0.06184560352447083,-1.249450776839025,557,338,869,941,491,631,834,414,752,679,912,854,2.2707592599167232,2.2707592599167232,1,False,False,False,False,False,True
502,Biography,0.15700533572467779,-0.1089986051066652,0.11517436169202033,452,658,860,985,890,788,396,869,837,165,705,651,2.2546266096123535,2.254626609612353,1,False,False,False,False,False,False
503,Generic Product,-0.6189277393567295,-1.646596482786888,0.0017509735543749998,389,961,196,943,60,529,514,234,830,596,974,688,0.9015005653333363,0.9015005653333354,1,False,False,True,False,False,False
504,Shirt,1.1080509041659639,-0.5361091266845049,1.2281413577926652,293,936,584,38,53,942,25,854,476,956,109,733,-0.021085373947811594,-0.021085373947811823,1,True,False,False,False,False,False
505,Cricket Bat,0.6660146654949777,-0.45068702236893693,0.46962244962216204,573,428,570,488,679,709,312,707,842,648,220,926,1.0910592064096816,1.0910592064096816,1,False,False,False,False,True,False
506,Generic Product,-1.1220561675325649,-0.36526491805336886,-1.7740339469756348,597,782,751,643,537,56,125,819,975,460,369,91,0.18662249872094958,0.1866224987209496,1,False,False,True,False,False,False
507,Badminton Racket,1.4407023731799102,0.2326898121556065,1.0402838711896902,445,898,513,541,847,604,407,79,413,458,367,21,-0.43045137542119527,-0.430451375421196,0,False,False,False,False,True,False
508,Shorts,1.1380089087589422,0.06184560352447083,0.27822048213988554,209,138,448,669,987,18,564,646,152,188,435,171,-1.4064767188355682,-1.4064767188355685,0,True,False,False,False,False,False
509,Cricket Bat,1.573818310447554,0.3181119164711745,-0.42713121284109645,589,692,359,277,64,383,197,21,103,463,917,603,-1.3631202211425744,-1.3631202211425748,0,False,False,False,False,True,False
510,Dictionary,0.806395245908725,0.9160666466801499,-1.043870885839543,713,941,699,202,611,864,810,476,74,911,3,191,0.4790267854876522,0.47902678548765176,1,False,False,False,False,False,False
511,Remote Car,0.42178428163074505,1.0869108553112858,0.0230178588301835,301,541,818,65,585,192,187,842,127,378,243,76,-1.6787151927218085,-1.678715192721809,0,False,False,False,False,False,True
512,Smartphone,-0.24663207488833427,0.7452224380490142,1.0367393903103888,908,56,29,107,703,236,697,439,710,1,901,280,-0.9608122541773524,-0.9608122541773529,0,False,True,False,False,False,False
513,Skirt,1.5153552298908184,1.5140213768891255,0.08327403377830758,222,231,778,267,170,386,816,736,665,617,165,363,-0.6089188194132862,-0.6089188194132868,0,True,False,False,False,False,False
514,Comics,1.2870378738704311,-1.646596482786888,0.9268604830520448,733,657,987,221,272,425,809,569,567,363,25,178,-0.21568546824427232,-0.215685468244273,0,False,False,False,False,False,False
515,Generic Product,-1.5241714624387743,-1.0486417525779124,-0.07622760579025617,2,434,107,803,888,276,715,92,789,71,394,237,-1.2219595309793385,-1.221959530979339,0,False,False,True,False,False,False
516,History Book,-1.5887230058227202,-1.732018587102456,0.5050672584151762,989,383,843,529,698,226,483,191,344,426,473,134,-0.3034067542742831,-0.3034067542742838,0,False,False,False,False,False,False
517,Novel,-0.38971095132777706,0.48895612510231057,-1.231728372442518,517,559,934,89,534,744,449,102,530,637,16,876,-0.033184861676088945,-0.033184861676089174,0,False,False,False,False,False,False
518,Headphones,1.0969117846752725,1.3431771682579896,-1.3983189737696846,92,193,601,692,390,551,522,395,158,169,727,901,-0.634126085513864,-0.6341260855138645,0,False,True,False,False,False,False
519,Mixer,1.7021603393620446,-0.8777975439467767,1.0509173138275945,519,735,716,254,939,322,870,6,537,204,91,279,-0.5524545433479919,-0.5524545433479924,0,False,False,False,True,False,False
520,Yoga Mat,-1.1638451623920538,1.428599272573558,-0.253451649755327,427,647,890,454,692,152,353,639,425,824,482,18,-0.017052211371719143,-0.0170522113717196,1,False,False,False,False,True,False
521,Football,0.3557106225399965,-1.5611743784713201,-0.6327111038405786,492,533,967,252,326,638,985,566,680,336,542,594,0.898475693401267,0.8984756934012661,1,False,False,False,False,True,False
522,Generic Product,-0.3745589813373332,1.428599272573558,0.04782922498529342,234,517,958,256,107,236,657,230,995,998,204,739,0.11200899106323926,0.11200899106323903,1,False,False,True,False,False,False
523,Puzzle,1.642728639719162,-0.5361091266845049,0.8701487889832221,619,715,959,382,846,997,596,873,22,471,501,370,1.3421235767714366,1.3421235767714366,1,False,False,False,False,False,True
524,Generic Product,1.2050511869358378,-1.3903301698401844,-0.42713121284109645,160,750,444,441,161,54,99,573,46,194,930,776,-1.403451846903499,-1.4034518469034991,0,False,False,True,False,False,False
525,Cookware Set,1.192044016350434,-0.1089986051066652,-1.596809903010564,720,184,892,857,813,979,615,239,524,669,399,111,0.9902301420073703,0.9902301420073698,1,False,False,False,True,False,False
526,Football,-0.0738719421662412,-0.8777975439467767,1.4691660575851615,751,871,437,598,451,435,947,89,728,652,206,762,0.9146083437056368,0.9146083437056364,1,False,False,False,False,True,False
527,Action Figure,-0.25832469099968136,-0.7923754396312086,0.18606397927804869,330,291,731,89,205,683,557,231,833,274,618,675,-0.5070814643669518,-0.5070814643669523,0,False,False,False,False,False,True
528,Generic Product,-0.7426342340732303,-0.7069533353156405,1.1607962210859384,332,334,889,748,589,108,555,456,705,6,145,869,-0.2862658133258902,-0.28626581332589063,0,False,False,True,False,False,False
529,Building Blocks,-1.485911008535964,1.0014887509957182,-0.12230585722117458,49,731,605,389,15,865,277,232,143,904,878,679,-0.2550088033611737,-0.2550088033611744,0,False,False,False,False,False,True
530,Fantasy Book,1.2824715267500235,0.14726770784003884,-1.1785611592529968,522,115,456,581,326,980,692,353,584,978,100,220,-0.11384811319793794,-0.1138481131979384,0,False,False,False,False,False,False
531,Shorts,1.1050066727523586,-0.7069533353156405,1.6215787353951225,862,824,614,43,607,183,698,332,667,565,879,919,1.1828136550157848,1.182813655015784,1,True,False,False,False,False,False
532,Self-Help Book,1.744779579152517,0.3181119164711745,-1.2919845473906422,667,48,734,711,658,950,989,438,588,615,829,303,1.5226076020515737,1.5226076020515733,1,False,False,False,False,False,False
533,Tablet,1.7342631433600626,0.7452224380490142,-0.63625558471988,491,684,697,663,1,367,625,374,418,853,879,702,0.7401740622896383,0.7401740622896383,1,False,True,False,False,False,False
534,Swim Goggles,0.22321736897059008,-0.7923754396312086,1.5046108663781756,581,81,980,597,9,982,490,291,680,849,240,324,0.08478514367461522,0.084785143674615,1,False,False,False,False,True,False
535,Building Blocks,0.9545939660892307,-0.27984281373780084,-0.5866328524096602,680,833,695,18,433,197,254,344,972,572,1000,436,0.41752105620224234,0.41752105620224145,1,False,False,False,False,False,True
536,Generic Product,1.5565907281296523,-1.3049080655246164,0.8595153463453179,271,332,494,100,124,370,380,663,798,598,922,437,-0.535313602399599,-0.5353136023995992,0,False,False,True,False,False,False
537,Jeans,1.2308579668738995,-1.1340638568934804,0.20378638367455576,579,556,673,913,80,372,891,427,84,769,758,169,0.253169681226475,0.25316968122647504,1,True,False,False,False,False,False
538,Generic Product,-0.8318855641539272,0.5743782294178785,-1.5578206133382484,866,334,246,606,484,972,541,656,415,177,162,374,-0.18846162085564827,-0.18846162085564896,0,False,False,True,False,False,False
539,Tennis Racket,-0.13600193783481926,-1.1340638568934804,1.4443546914300516,251,531,542,765,651,496,263,129,693,241,883,556,-0.01906879265976537,-0.019068792659766055,1,False,False,False,False,True,False
540,Doll,-1.2366991550858322,0.06184560352447083,-0.9375364594605005,559,959,563,356,837,598,609,140,481,202,172,380,-0.16527093604311668,-0.16527093604311716,0,False,False,False,False,False,True
541,Train Set,1.5884167838173424,0.6598003337334462,-1.1076715416669685,695,220,856,541,149,200,824,414,455,542,501,985,0.3650899427130405,0.3650899427130405,1,False,False,False,False,False,True
542,Cookbook,0.3970153078564122,-1.3903301698401844,0.49088933489797054,831,634,587,760,799,848,878,92,826,800,546,13,1.6073040161495151,1.6073040161495147,1,False,False,False,False,False,False
543,Skirt,-0.8959527979947994,0.2326898121556065,0.6929247450181513,698,745,896,937,872,508,328,625,296,461,283,742,1.382455202532361,1.3824552025323602,1,True,False,False,False,False,False
544,T-Shirt,0.6213890004546293,-0.8777975439467767,1.3699205929647218,89,732,438,32,339,321,114,283,111,79,358,668,-2.4762730921440905,-2.476273092144091,0,True,False,False,False,False,False
545,Skipping Rope,0.4379048707073363,1.599443481204694,0.16479709400224019,445,322,277,969,128,274,275,955,961,522,380,499,-0.013019048795626693,-0.013019048795627382,1,False,False,False,False,True,False
546,Toy Robot,-0.4523944436170107,-0.1089986051066652,0.8985046360176334,331,850,551,228,437,210,487,922,229,416,869,645,0.1563737794002562,0.1563737794002562,1,False,False,False,False,False,True
547,Shorts,-1.2901115789790862,1.0014887509957182,-0.9375364594605005,138,2,612,523,750,503,280,654,95,765,904,390,-0.40726069060866366,-0.40726069060866416,0,True,False,False,False,False,False
548,T-Shirt,0.6209738779891376,0.14726770784003884,0.7212805920525626,356,693,110,629,500,902,274,222,949,383,971,548,0.5213749925366229,0.5213749925366225,1,True,False,False,False,False,False
549,Generic Product,0.10290104105560423,-1.5611743784713201,-0.8631023609951707,600,205,384,861,57,117,772,743,679,390,910,564,0.26426087831072925,0.2642608783107288,1,False,False,True,False,False,False
550,Badminton Racket,0.9660098338902503,0.4035340207867425,0.4306331599498464,273,831,832,154,197,702,842,462,377,895,532,529,0.6111128598546799,0.6111128598546791,1,False,False,False,False,True,False
551,Cookbook,0.10241673151253072,1.5140213768891255,-0.21091787920371,18,39,760,422,210,553,718,544,155,798,819,982,-0.0019278517113724553,-0.0019278517113729139,1,False,False,False,False,False,False
552,Generic Product,1.2395063515716414,0.3181119164711745,-0.5192877157029333,982,58,190,904,913,41,895,275,420,687,162,491,-0.0019278517113724553,-0.0019278517113729139,1,False,False,True,False,False,False
553,Generic Product,0.21110963039375136,1.0869108553112858,-0.5830883715303588,310,950,489,245,901,314,327,681,104,125,608,549,-0.42036846898096414,-0.4203684689809644,0,False,False,True,False,False,False
554,Blender,0.24203625407287674,1.257755063942422,-0.2747185350311355,869,573,693,404,44,787,210,139,704,493,306,698,-0.10074033482563748,-0.10074033482563817,0,False,False,False,True,False,False
555,Bluetooth Speaker,1.3232919025233654,-0.9632196482623446,-0.3030743820655468,885,643,425,843,96,328,726,356,1000,46,338,384,0.05050326177782939,0.05050326177782871,1,False,True,False,False,False,False
556,Vacuum Cleaner,-0.2972078286007292,-1.0486417525779124,-1.53655372806244,977,506,404,758,278,16,922,712,329,717,54,195,-0.15317144831483934,-0.1531714483148398,0,False,False,False,True,False,False
557,Shirt,-1.2200250693885857,0.3181119164711745,0.3349321762087082,153,571,334,540,534,282,551,22,438,475,982,754,-0.38709487772820145,-0.38709487772820167,0,True,False,False,False,False,False
558,Action Figure,-1.580420556512888,-0.36526491805336886,0.8028036522764952,389,883,208,160,409,942,991,967,131,948,332,299,0.6443864511074426,0.6443864511074417,1,False,False,False,False,False,True
559,Monitor,0.9071316308680232,1.1723329596268544,1.2068744725168568,259,842,21,746,460,257,25,735,866,618,126,814,-0.2529922220731275,-0.25299222207312794,0,False,True,False,False,False,False
560,Headphones,0.44537707508618524,1.3431771682579896,-0.36333055701367095,619,121,677,701,390,574,26,879,381,463,939,546,0.2985427602075151,0.2985427602075151,1,False,True,False,False,False,False
561,Board Game,0.7322958858184718,-0.5361091266845049,-1.3628741649766705,882,478,610,116,846,573,701,269,137,786,704,726,0.8147875699473487,0.8147875699473482,1,False,False,False,False,False,True
562,Camera,-0.9496419701983816,-0.9632196482623446,-0.8347465139607594,796,618,207,270,43,611,82,858,942,848,242,730,0.22897070576992032,0.22897070576992032,1,False,True,False,False,False,False
563,Board Game,-1.211999368389081,0.9160666466801499,-0.3349747099792596,570,95,7,769,26,18,895,664,842,122,860,827,-0.3276057297308378,-0.3276057297308385,0,False,False,False,False,False,True
564,Tablet,-1.6291974462081527,-0.7923754396312086,0.7886257287592895,124,858,701,691,793,528,945,332,269,473,599,601,0.9015005653333363,0.9015005653333354,1,False,True,False,False,False,False
565,Generic Product,-0.47833959771023654,1.0869108553112858,1.1537072593273354,353,413,686,486,96,836,681,84,549,133,847,307,-0.553462833992015,-0.5534628339920152,0,False,False,True,False,False,False
566,Football,0.341319710402954,-0.27984281373780084,1.0544617947068957,272,234,784,884,974,422,412,620,395,618,408,251,0.25619455315854434,0.25619455315854434,1,False,False,False,False,True,False
567,Cricket Bat,-0.3356758437362854,0.5743782294178785,0.5759568760012045,618,897,528,171,547,465,166,30,556,816,502,7,-0.7228556621878979,-0.7228556621878982,0,False,False,False,False,True,False
568,Cookware Set,-0.18076597703033156,-1.3903301698401844,0.44835556434635354,810,61,601,949,620,372,699,740,912,840,726,767,2.0943083972126786,2.094308397212678,1,False,False,False,True,False,False
569,Generic Product,1.4175247021899617,0.4035340207867425,0.6184906465528215,244,255,652,273,566,757,168,239,463,561,603,874,-0.3679373554917623,-0.36793735549176276,0,False,False,True,False,False,False
570,Monitor,-0.48629611163215913,-0.19442070942223322,1.6712014677053424,847,560,656,258,703,762,800,889,674,848,302,207,1.498408626595019,1.4984086265950185,1,False,True,False,False,False,False
571,Fantasy Book,0.08124548577245844,0.2326898121556065,-1.6925108867517022,449,904,165,134,218,966,978,362,449,606,463,936,0.6151460224307724,0.615146022430772,1,False,False,False,False,False,False
572,Remote Car,1.0048237844137162,-1.1340638568934804,-0.7957572242884438,929,347,848,682,184,80,228,821,330,779,234,130,-0.4314596660652184,-0.43145966606521885,0,False,False,False,False,False,True
573,Generic Product,-0.32093899621133315,0.7452224380490142,1.2564972048270766,246,670,495,721,68,550,978,388,252,22,695,735,-0.20156939922794873,-0.2015693992279492,0,False,False,True,False,False,False
574,Laptop,0.45146553791339555,1.257755063942422,-1.1927390827702025,519,123,589,747,828,547,608,652,680,565,37,708,0.5879221750421484,0.5879221750421479,1,False,True,False,False,False,False
575,Basketball,1.2743766386729372,-0.9632196482623446,-1.384141050252479,140,481,428,421,129,423,366,667,962,885,138,979,-0.0009195610673493427,-0.0009195610673500306,1,False,False,False,False,True,False
576,Cricket Bat,1.572849691361407,-1.3903301698401844,0.10099643817481467,361,316,773,420,566,428,527,298,284,765,194,653,-0.4385177005733802,-0.4385177005733804,0,False,False,False,False,True,False
577,Train Set,-1.1753302172706555,-1.646596482786888,-0.43422017459969925,7,503,162,185,889,387,790,856,273,964,526,763,0.2874515631232608,0.2874515631232599,1,False,False,False,False,False,True
578,Thriller Novel,1.4943223583059104,0.48895612510231057,1.2954864944993922,477,718,365,928,608,997,646,370,19,234,768,607,0.7230331213412454,0.7230331213412445,1,False,False,False,False,False,False
579,Monitor,0.00638506782880401,0.3181119164711745,1.1997855107582538,351,47,525,363,847,920,537,98,238,995,646,25,-0.4314596660652184,-0.43145966606521885,0,False,True,False,False,False,False
580,Tablet,-0.7945937293372638,0.14726770784003884,0.26758703950198126,995,408,238,954,598,708,863,46,269,58,0,622,-0.26307512851335857,-0.26307512851335885,0,False,True,False,False,False,False
581,Science Book,-0.10659742986249665,-0.9632196482623446,0.9942056197587718,494,931,71,606,805,669,523,998,417,163,560,453,0.6756434610721591,0.6756434610721587,1,False,False,False,False,False,False
582,Comics,1.6773913655877117,-0.36526491805336886,-0.6575224699956885,605,135,444,377,630,203,71,838,944,770,95,634,-0.27618290688565905,-0.2761829068856598,0,False,False,False,False,False,False
583,Comics,0.0081147447683524,0.3181119164711745,0.8169815757937009,832,200,654,522,719,195,644,421,309,825,712,185,0.19973027709325006,0.19973027709324914,1,False,False,False,False,False,False
584,Yoga Mat,-0.5531308285763089,-0.02357650079109719,1.4833439811023672,426,249,821,579,333,727,105,479,30,215,412,483,-1.1705367081341598,-1.1705367081341602,0,False,False,False,False,True,False
585,Doll,0.49021030135927923,1.6848655855202617,0.6291240891907258,38,313,508,890,924,284,731,578,825,182,537,679,0.4729770416235135,0.4729770416235131,1,False,False,False,False,False,True
586,Generic Product,-0.8565853508506781,-1.3049080655246164,-0.7390455302196212,592,868,794,721,153,968,884,61,103,568,854,50,0.6010299534144489,0.6010299534144489,1,False,False,True,False,False,False
587,History Book,-1.4192146657469782,0.6598003337334462,0.3242987335708039,186,367,268,195,546,195,964,108,681,656,428,890,-0.5403550556197145,-0.540355055619715,0,False,False,False,False,False,False
588,Building Blocks,-1.2375985870943973,-0.36526491805336886,-0.5795438906510574,595,428,752,880,78,306,688,678,185,934,234,4,-0.2600502565812893,-0.2600502565812895,0,False,False,False,False,False,True
589,Air Fryer,-1.2405044443528386,-0.27984281373780084,1.047372832948293,599,829,414,97,578,663,281,548,127,89,348,588,-0.8660329336391799,-0.8660329336391807,0,False,False,False,True,False,False
590,Monitor,-1.1587945057285727,0.7452224380490142,-0.5121987539443305,753,806,244,604,854,13,132,118,209,963,755,159,-0.41331043447280236,-0.41331043447280286,0,False,True,False,False,False,False
591,Gaming Console,-1.203558544924085,0.6598003337334462,-1.0403264049602416,853,479,674,983,412,836,533,597,413,310,869,207,1.1555898076271607,1.1555898076271598,1,False,True,False,False,False,False
592,Jacket,0.5158095200645957,1.6848655855202617,0.8878711933797292,92,313,59,21,545,145,974,381,280,556,480,256,-1.933812725659656,-1.933812725659657,0,True,False,False,False,False,False
593,Mixer,-1.0561208825969803,-1.3049080655246164,-0.6468890273577843,85,499,5,449,608,937,268,391,958,971,838,204,0.1946888238731345,0.19468882387313405,1,False,False,False,True,False,False
594,Generic Product,-0.49515205756264674,-1.3903301698401844,0.07972955289900617,43,720,708,171,168,56,411,976,252,256,395,766,-1.1070143975607039,-1.107014397560704,0,False,False,True,False,False,False
595,Self-Help Book,1.3922714188725553,0.7452224380490142,1.0296504285517858,136,354,981,382,680,722,672,51,18,532,350,949,-0.19451136471978694,-0.19451136471978764,0,False,False,False,False,False,False
596,Thriller Novel,-0.055814114917355925,0.2326898121556065,0.09390747641621183,420,484,569,133,662,779,618,602,711,978,415,10,0.3640816520690174,0.36408165206901694,1,False,False,False,False,False,False
597,Generic Product,0.6072056495503324,-0.7923754396312086,0.008839935312977833,73,210,816,425,582,209,790,288,731,532,885,948,0.4729770416235135,0.4729770416235131,1,False,False,True,False,False,False
598,Dumbbells,-1.088846370293236,-1.4757522741557523,1.1678851828445411,547,703,406,24,514,528,864,336,135,51,915,7,-0.9981190080062076,-0.9981190080062079,0,False,False,False,False,True,False
599,Blender,-1.0204895376422836,-1.4757522741557523,0.9304049639313462,612,43,216,502,313,797,746,809,222,337,886,408,-0.12998076350230775,-0.12998076350230797,0,False,False,False,True,False,False
600,Self-Help Book,-1.5390466841188906,1.3431771682579896,1.0367393903103888,987,540,929,184,31,343,17,203,2,170,50,935,-1.6424167295369765,-1.6424167295369767,0,False,False,False,False,False,False
601,Jacket,-1.100469799327001,-1.0486417525779124,0.15770813224363733,511,570,25,84,286,714,753,879,962,947,80,31,-0.17938700505944025,-0.17938700505944094,0,True,False,False,False,False,False
602,Action Figure,-0.7249223422122547,-0.6215312310000729,1.447899172309353,155,582,814,566,593,610,116,237,235,66,35,983,-1.0364340524790858,-1.0364340524790865,0,False,False,False,False,False,True
603,Monitor,-1.0727949682942268,-0.9632196482623446,-1.2175504489253124,937,91,4,762,42,278,797,381,853,624,66,539,-0.6512670264622569,-0.6512670264622576,0,False,True,False,False,False,False
604,Vacuum Cleaner,-1.3752116844048672,-0.5361091266845049,-1.7208667337861137,254,264,985,143,902,208,793,666,464,299,640,717,0.3177002824439542,0.3177002824439533,1,False,False,False,True,False,False
605,Monitor,-1.265896101825409,-1.4757522741557523,0.08681851465760901,170,894,531,862,616,640,143,751,227,671,881,386,0.7583232938820543,0.7583232938820544,1,False,True,False,False,False,False
606,Stuffed Animal,-0.10092408950077798,0.06184560352447083,-0.4590315407548092,980,219,389,909,0,334,716,135,912,777,666,227,0.24611164671831323,0.2461116467183128,1,False,False,False,False,False,True
607,Air Fryer,-0.9723353316452562,-1.4757522741557523,0.6291240891907258,727,901,709,678,572,287,550,406,653,831,756,639,1.7030916273317107,1.70309162733171,1,False,False,False,True,False,False
608,Remote Car,-0.43149994618726606,1.0014887509957182,0.894960155138332,169,924,570,411,269,251,928,507,498,231,622,766,0.12713335072358595,0.12713335072358503,1,False,False,False,False,False,True
609,Biography,0.04506064419710601,-0.9632196482623446,-0.11521689546257176,763,441,447,223,179,264,665,361,520,974,679,474,-0.030159989744019605,-0.030159989744019837,0,False,False,False,False,False,False
610,Generic Product,0.6854562342955015,0.14726770784003884,0.46962244962216204,871,400,753,219,735,270,687,380,701,836,480,723,1.0436695461405952,1.0436695461405943,1,False,False,True,False,False,False
611,Cookbook,-1.5443740890926996,1.257755063942422,1.3486537076889134,321,399,145,178,517,923,960,880,861,67,467,750,0.45180293809902816,0.4518029380990277,1,False,False,False,False,False,False
612,Generic Product,1.0587897049276256,0.48895612510231057,-0.6858783170300998,566,726,387,630,102,919,752,575,916,505,141,206,0.40844644040603434,0.40844644040603345,1,False,False,True,False,False,False
613,Biography,0.47139141625699293,0.06184560352447083,-1.4160413781661918,455,990,784,432,9,699,421,634,971,27,355,317,0.0747022372343841,0.0747022372343834,1,False,False,False,False,False,False
614,Remote Car,-1.399012039093053,-0.6215312310000729,0.11162988081271892,943,898,248,264,582,418,897,253,676,948,708,794,1.6224283758098619,1.6224283758098614,1,False,False,False,False,False,True
615,Puzzle,1.3127754667309113,-0.6215312310000729,0.10808539993341751,602,788,525,953,89,725,368,476,991,627,470,756,1.3612810990078756,1.3612810990078748,1,False,False,False,False,False,True
616,Toy Robot,1.4747424153502222,0.5743782294178785,-1.8626459689581703,789,575,461,428,225,794,645,113,138,50,620,556,-0.6311012135817946,-0.6311012135817952,0,False,False,False,False,False,True
617,Bluetooth Speaker,-1.469859606536955,1.6848655855202617,-1.2707176621148337,612,857,12,661,669,210,557,19,275,692,887,616,0.047478389845760055,0.047478389845759375,1,False,True,False,False,False,False
618,Stuffed Animal,-0.7308032438067192,0.48895612510231057,0.33138769532940676,154,803,902,415,739,364,49,527,290,259,590,347,-0.5857281346007546,-0.5857281346007551,0,False,False,False,False,False,True
619,Fantasy Book,1.082036562995156,0.14726770784003884,-1.7988453131307447,888,489,383,452,916,75,677,144,52,590,901,792,0.3418992579005089,0.341899257900508,1,False,False,False,False,False,False
620,Dress,0.8836080244901648,0.7452224380490142,-0.6894227979094013,348,484,555,726,125,659,105,207,686,784,672,233,-0.43952599121740327,-0.439525991217404,0,True,False,False,False,False,False
621,Doll,-1.0470573754337467,-0.1089986051066652,0.20378638367455576,450,756,886,196,955,320,215,530,109,619,438,700,0.1553654887562331,0.15536548875623266,1,False,False,False,False,False,True
622,Shirt,-0.962026457085548,-1.5611743784713201,-0.2499071688760256,875,469,398,553,208,724,657,375,714,962,530,43,0.4921345638599527,0.4921345638599527,1,True,False,False,False,False,False
623,Generic Product,-0.4102595133696119,0.14726770784003884,1.5258777516539843,652,573,18,52,96,432,922,503,947,585,126,736,-0.38104513386406275,-0.381045133864063,0,False,False,True,False,False,False
624,Biography,-0.019629273342003695,1.5140213768891255,-1.4798420339936171,172,937,574,479,73,108,424,903,647,686,204,941,0.12914993201163216,0.1291499320116322,1,False,False,False,False,False,False
625,Remote Car,0.4383891802504098,-1.1340638568934804,-0.9162695741846919,9,843,490,442,626,640,71,165,3,183,28,141,-2.398634712554311,-2.398634712554311,0,False,False,False,False,False,True
626,Camera,-0.4155869183434208,0.6598003337334462,-0.2888964585483412,739,681,750,329,190,521,987,549,666,22,444,647,0.5092755048083456,0.5092755048083452,1,False,True,False,False,False,False
627,Power Bank,-0.09497400082873163,-1.0486417525779124,-1.0155150388051317,264,444,418,250,681,46,841,180,683,785,965,175,-0.2902989759019826,-0.2902989759019829,0,False,True,False,False,False,False
628,Generic Product,0.8809097284644695,0.06184560352447083,1.4266322870335446,437,268,336,806,818,378,784,860,935,128,718,653,1.1102167286461206,1.1102167286461198,1,False,False,True,False,False,False
629,Dress,-1.5533684091783513,-1.3903301698401844,-0.7993017051677452,759,266,418,889,959,826,758,616,869,290,463,448,1.5538646120162902,1.5538646120162902,1,True,False,False,False,False,False
630,Skipping Rope,-0.8144504206032793,-0.19442070942223322,0.26758703950198126,246,53,914,782,715,95,445,611,46,831,279,591,-0.4153270157608486,-0.4153270157608493,0,False,False,False,False,True,False
631,Smartwatch,0.7640527544285804,0.8306445423645822,-1.5011089192694258,666,527,915,966,55,957,924,601,93,500,150,81,0.41852934684626547,0.418529346846265,1,False,True,False,False,False,False
632,Laptop,1.3868748268211641,-0.5361091266845049,1.6357566589123282,545,519,611,924,719,102,185,926,939,185,239,134,0.00815505472885867,0.008155054728857983,1,False,True,False,False,False,False
633,Camera,0.07335815892811748,0.5743782294178785,-0.9800702300121175,498,615,674,122,552,891,69,811,559,478,265,718,0.23401215899003586,0.2340121589900354,1,False,True,False,False,False,False
634,Science Book,0.1433754814410363,1.0014887509957182,-0.2605406115139298,128,58,927,878,31,853,973,443,751,570,693,855,1.149540063763022,1.149540063763021,1,False,False,False,False,False,False
635,Power Bank,-1.311974695494978,1.428599272573558,-0.02306039260073492,671,824,121,386,526,145,149,331,858,491,104,176,-1.2481750877239395,-1.24817508772394,0,False,True,False,False,False,False
636,Mixer,-0.14672593486001934,-0.9632196482623446,-1.3238848753043548,600,39,431,338,573,879,245,502,212,512,936,382,-0.37398709935590096,-0.37398709935590146,0,False,False,False,True,False,False
637,Board Game,0.1451051583805847,-0.36526491805336886,1.1785186254824453,604,236,43,777,666,941,773,912,435,642,432,242,0.6887512394444596,0.6887512394444596,1,False,False,False,False,False,True
638,Generic Product,-0.8486288369287556,-1.2194859612090483,-1.249450776839025,326,954,871,347,283,927,537,78,851,66,912,566,0.7038755991048063,0.7038755991048063,1,False,False,True,False,False,False
639,Smartphone,-0.756886772055109,1.6848655855202617,-0.6504335082370857,752,385,919,28,720,26,934,584,507,804,496,140,0.2773686566830297,0.27736865668302974,1,False,True,False,False,False,False
640,Dumbbells,-0.38687428114691774,1.428599272573558,0.5086117392944776,834,605,316,974,831,731,651,934,835,466,439,456,2.0691011311121006,2.0691011311120997,1,False,False,False,False,True,False
641,Dumbbells,-1.6102401869507021,0.14726770784003884,-0.338519190858561,979,733,380,34,493,529,98,937,650,284,747,439,0.2854349818352146,0.28543498183521415,1,False,False,False,False,True,False
642,Camera,-0.5759625641783475,1.1723329596268544,0.7106471494146583,403,715,144,517,186,678,909,687,204,600,684,55,-0.239884443700827,-0.2398844437008277,0,False,True,False,False,False,False
643,Smartwatch,-0.9548310010170268,0.06184560352447083,0.5759568760012045,628,649,326,395,497,944,277,395,380,416,157,526,-0.4334762473532646,-0.43347624735326534,0,False,True,False,False,False,False
644,Microwave,-0.5574204273863888,0.4035340207867425,0.5688679142426017,605,299,362,622,441,988,562,607,72,99,171,696,-0.50002342985879,-0.5000234298587908,0,False,False,False,True,False,False
645,Camera,-1.2688711461614322,-1.3903301698401844,1.1537072593273354,674,394,49,293,129,81,662,856,515,188,493,825,-0.868049514927226,-0.8680495149272264,0,False,True,False,False,False,False
646,Headphones,1.3708234248221551,0.8306445423645822,1.1466182975687327,610,206,64,588,638,427,943,102,75,988,969,418,0.00815505472885867,0.008155054728857983,1,False,True,False,False,False,False
647,Puzzle,0.35391175852286627,-1.3049080655246164,0.4660779687428606,624,335,354,348,291,583,454,401,840,889,310,87,-0.508089755010975,-0.5080897550109752,0,False,False,False,False,False,True
648,Yoga Mat,0.6467806579271997,1.0869108553112858,1.5436001560504913,358,592,799,146,113,821,103,974,76,857,402,608,-0.17232897055127847,-0.17232897055127872,0,False,False,False,False,True,False
